id;text;target;label;title;university;author;nokia_score;link;nokia_reasons
378;Nested Tensor-Based Channel Estimation for Stacked Intelligent Metasurface-Assisted Wireless Networks Abstract Stacked intelligent metasurface (SIM) is an emerging technology that uses multiple reconfigurable intelligent surface (RIS) layers to enable wave-based beamforming. Both channel estimation and the calibration of inter-layer channel coefficients, that is, the channels between consecutive RIS layers, play a crucial role in the performance of SIM-assisted systems. However, the execution of these essential tasks can be challenging due to the large dimensionality inherent in the SIM architecture. In this letter, we address this challenge by proposing a novel tensor-based joint channel estimation and inter-layer channel coefficients calibration protocol exploiting the PARATUCK2 decomposition and the alternating least squares method, which can be applied to an SIM-assisted multi-user multiple-input single-output system to reduce the complexity of the multi-layer SIM structure. Numerical results prove the superiority of the proposed scheme in comparison with state-of-the-art schemes. Specifically, the proposed tensor-based protocol can achieve a normalized mean squared error of less than 0.01, which is orders of magnitude better than state-of-the-art schemes for SIM-assisted systems, while incurring similar levels of computational complexity or training overhead.;0;NO_INDICATION_OF_COLLABORATION;Nested Tensor-Based Channel Estimation for Stacked Intelligent Metasurface-Assisted Wireless Networks;Oulu University;"Ginige, Nipuni; Sena, Arthur Sousa De; Mahmood, Nurul Huda; Renzo, Marco Di; Rajatheva, Nandana; Latva-Aho, Matti";0;https://oulurepo.oulu.fi/handle/10024/59166;"[""No Nokia mention""]"
379;Building and automating a 5G radio unit software benchmarking environment This thesis focused on creating a new 5G radio unit (RU) software benchmarking environment for Nokia’s OUL2 department. The purpose of this study was to create a software benchmarking environment that could provide more realistic performance measurements than existing system component testing (SCT) environments. The new software benchmarking environment was needed for getting more realistic performance measurements for Layer 1 (L1)/L1Low RU software at early product lifecycle stages. Testing software at an earlier stage enabled faster feedback to the development teams. The faster feedback helped developers create fixes and new features faster. The SCT environments had some downsides. They could not test full radio software, since the testing was done with isolated L1Low software component. Additionally, the SCT environments could not test larger test configurations with multiple control plane (C-plane) real-time control (RTC) messages. This limited possible testing scenarios, as the larger tests were needed to test worse case scenarios. The development of software benchmarking environment artifact was done using design science research methodology (DSRM). DSRM was selected as the research method as it supported creation of new artifacts. The existing SCT environments were used as a base when building the software benchmarking environment. The artifact had four iterations. Each of the iterations build on the last iteration. The artifact was evaluated by comparing it to an equivalent SCT environment. The new software benchmarking environment used full radio software and a baseband unit (BBU) emulator for testing. Additionally, user plane (U-plane) in-phase and quadrature (IQ) data was included with C-plane RTC messages in created packet capture (PCAP) files. The PCAP files were used as test content for benchmarking tests. Use of full radio software, BBU emulator, and inclusion of IQ data helped make the software benchmarking environment more like real-world RU environments. The evaluation proved that the software benchmarking environment produced more realistic performance results compared to the equivalent SCT environment. The SCT environments used core calculation to estimate performance of larger configurations. Use of the new slot-based performance calculation allowed testing with multiple RTC messages. This made it possible to calculate actual performance for larger test configurations. In conclusion, the created software benchmarking environment enabled more realistic RU software performance measurement.;0;NO_INDICATION_OF_COLLABORATION;Building and automating a 5G radio unit software benchmarking environment;Oulu University;Paldanius, Teemu;1;https://oulurepo.oulu.fi/handle/10024/59778;"[""Nokia mentioned""]"
380;Automated signal comparison using machine  learning and statistical analysis Background. In industrial embedded systems (ES), ensuring the integrity and reliability of digital signals such as I²C and SPI clock signals is critical for hardware (HW) validation and system performance. Traditional methods for comparing measured and simulated signals rely heavily on manual inspection, which is time-consuming and error prone. This creates a need for automated signal comparison systems using Machine Learning (ML) and Deep Learning (DL) models that can maintain accuracy while improving scalability. Objective. The study aims to develop and evaluate an automated framework for comparing I²C and SPI signals by leveraging ML and DL models. The primary objective is to evaluate and compare the performance of these models in classifying measured and simulated clock signals using both binary and multi-class classification frameworks. The work also explores whether traditional ML models can outperform or match DL models in practical validation tasks. Methods. We conducted experiments using 15 ML and 3 DL models to classify signal similarity. Both binary and multi-class classification tasks were performed using a 10×10-fold cross-validation strategy. Model performance was evaluated using five standard metrics: Accuracy, Precision, Recall, F1-score, and Matthews Correlation Coefficient (MCC). To validate the statistical significance, we applied the Anderson-Darling test for normality, followed by the Wilcoxon signed-rank test and Dunn's post-hoc test for pairwise model comparisons. Results. The results showed that while DL models such as ResNet-18 achieved competitive performance, they did not significantly outperform top-performing ML models. In both classification tasks, CatBoost and Extra Trees consistently delivered high accuracy and stability. Statistical tests confirmed that all models significantly outperformed the DummyClassifier baseline, but differences between top ML and DL models were not statistically significant across all metrics. Conclusions. The findings demonstrate that traditional ML models offer a computationally efficient and accurate alternative to DL models. The study supports the integration of ML-based frameworks into automated validation pipelines, reducing manual effort while ensuring consistency and scalability in HW testing workflows.;0;NO_INDICATION_OF_COLLABORATION;Automated signal comparison using machine  learning and statistical analysis;Oulu University;Ghaffar, Kinza;0;https://oulurepo.oulu.fi/handle/10024/57262;"[""No Nokia mention""]"
381;Beamforming and Waveform Optimization for RF Wireless Power Transfer with Beyond Diagonal Reconfigurable Intelligent Surfaces Abstract Radio frequency (RF) wireless power transfer (WPT) is a promising technology to seamlessly charge low-power devices, but its low end-to-end power transfer efficiency remains a critical challenge. To address the latter, low-cost transmit/radiating architectures, e.g., based on reconfigurable intelligent surfaces (RISs), have shown great potential. Beyond diagonal (BD) RIS is a novel branch of RIS offering enhanced performance over traditional diagonal RIS (D-RIS) in wireless communications, but its potential gains in RF-WPT remain unexplored. Motivated by this, we analyze a BD-RIS-assisted single-antenna RF-WPT system to charge a single rectifier, and formulate a joint beamforming and multi-carrier waveform optimization problem aiming to maximize the harvested power. We propose two solutions relying on semi-definite programming for fully connected BD-RIS, a successive convex approximation (SCA)-based beamforming approach, and an efficient low-complexity iterative method relying on SCA. Numerical results show that the proposed algorithms converge and that adding transmit sub-carriers or RIS elements improves the harvesting performance. We show that the transmit power budget impacts the relative power allocation among different sub-carriers depending on the rectifier’s operating regime, while BD-RIS shapes the cascade channel differently for frequency-selective and flat scenarios. Finally, we verify by simulation that BD-RIS and D-RIS achieve the same performance under pure far-field line-of-sight conditions (in the absence of mutual coupling). Meanwhile, BD-RIS outperforms D-RIS as the non-line-of-sight components of the channel become dominant.;0;NO_INDICATION_OF_COLLABORATION;Beamforming and Waveform Optimization for RF Wireless Power Transfer with Beyond Diagonal Reconfigurable Intelligent Surfaces;Oulu University;"Azarbahram, Amirhossein; López, Onel L. A.; Clerckx, Bruno; Renzo, Marco Di; Latva-Aho, Matti";0;https://oulurepo.oulu.fi/handle/10024/60179;"[""No Nokia mention""]"
382;Outage, Symbol Error Probability, and Rate of RIS-Assisted MIMO Systems with Phase Errors Abstract This work provides a comprehensive performance analysis of a reconfigurable intelligent surface (RIS)-assisted multiple-input multiple-output (MIMO) communication system in the presence of phase errors. We first derive the exact expressions for the first and second moments of the maximum signal-to-noise ratio at the receiver. We then use these moments to obtain highly accurate and insightful expressions for the outage probability, average symbol error probability (SEP), and ergodic rate (ER) for various phase error distributions, leveraging the moment-matching approach. Furthermore, we present closed-form asymptotic expressions for these performance metrics. The derived expressions are then leveraged to gain important insights into the impact of phase errors on the scaling laws of diversity order, coding gain, and ER. The numerical results show that the presence of phase errors can significantly degrade the system’s diversity order and coding gain. Specifically, we show that, in the absence of phase errors, the diversity order scales linearly with the number of RIS elements, while the diversity order reduces to unity in the presence of uniformly distributed phase errors. Finally, the analytical findings are demonstrated through extensive simulation results.;0;NO_INDICATION_OF_COLLABORATION;Outage, Symbol Error Probability, and Rate of RIS-Assisted MIMO Systems with Phase Errors;Oulu University;"Uniyal, Smriti; Nguyen, Nhan Thanh; Kumar, Guddu; Renzo, Marco Di; Juntti, Markku";0;https://oulurepo.oulu.fi/handle/10024/60826;"[""No Nokia mention""]"
383;Radio thermal testing with telecommunication load This thesis investigates the thermal behaviour of a 5th Generation (5G) radio unit under telecommunication load using an over-the-air measurement environment. The radio is integrated in a radio frequency (RF) isolated sea container and stressed with a temperature chamber to achieve repeatable ambient conditions. The setup comprises base transceiver station modules, needed couplings and connections, four dual-polarized Vivaldi antennas, a user equipment (UE) simulator, and automated test execution. Two mitigation approaches are compared: dynamic thermal management features and transmit power reduction. Results show that a high telecom load did not increase radio temperatures significantly compared with earlier RF testing using a single real UE, and the temperature control system behaved similarly in both cases. Thermal management features effectively prevented overheating but reduced throughput, whereas power backoff slowed heating with minimal performance penalty, yet it was less effective in lowering temperature. The study highlights that, in fanless massive multiple input multiple output radios, well-tuned temperature control parameters and a managed thermal profile are essential for reliability and capacity. Future work should include concurrent LTE+5G testing, a broader comparison of Nokia radio models, and evaluation of enclosure, printed circuit board, and component solutions. Improving heat tolerance while minimizing throughput loss, exploring larger power backoff steps and designing thermal management features with minimal impact on RF performance should remain key directions for future development.;0;NO_INDICATION_OF_COLLABORATION;Radio thermal testing with telecommunication load;Oulu University;Äijälä, Arttu;1;https://oulurepo.oulu.fi/handle/10024/60014;"[""Nokia mentioned""]"
384;Outage Probability and Capacity Analysis of Active RIS-Assisted UAV RSMA Communications Abstract Unmanned aerial vehicle (UAV) and active reconfigurable intelligent surface (ARIS) can enhance wireless communications channels through flexible location deployment and intelligent signal reflection. On the other hand, rate-splitting multiple access (RSMA) is an efficient framework for non-orthogonal transmission and multiple access. In this paper, we explore the synergistic advantages of integrating these technologies within a unified UAV-mounted ARIS-assisted communications system employing RSMA. Specifically, we analyze the system outage probability and sum capacity considering independent and non-identically distributed Nakagami-m channels, circularly uniformly distributed random RIS phase shifts, and imperfect successive interference cancellation. We first derive the exact cumulative distribution and probability density functions of the sum single and double Nakagami-m vectors via multivariate Fox’s H-function. These allow us to derive the closed-form expressions for the outage probability, asymptotic outage probability, and sum ergodic capacity of the system. The analytical findings are then verified via extensive numerical simulations, which highlight the superior performance of UAV-ARIS RSMA compared to conventional UAV-based systems.;0;NO_INDICATION_OF_COLLABORATION;Outage Probability and Capacity Analysis of Active RIS-Assisted UAV RSMA Communications;Oulu University;"Uniyal, Smriti; Nguyen, Nhan Thanh; Kumar, Guddu; Juntti, Markku";0;https://oulurepo.oulu.fi/handle/10024/58414;"[""No Nokia mention""]"
385;Sparse Delay Doppler Estimation for Zak-OTFS Enabled ISAC System Abstract This article introduces a compressive sensing technique for parameter estimation in integrated sensing and communication (ISAC) systems using Zak-orthogonal time frequency space (OTFS) modulation, which is suitable for high-Doppler environments over traditional multicarrierbased systems. While the research has mainly focused on multicarrier(MC)-OTFS due to its compatibility with the existing schemes. Zak space-OTFS has recently been acknowledged for its superior performance compared to the MC-OTFS approach. However, using Zak-OTFS for radar parameter estimation in the ISAC system remains largely unexplored. This study introduces efficient estimation algorithms for Zak-OTFS that handle large frame sizes and improve performance by exploiting radar channel sparsity in the delay-Doppler domain. Numerical simulations confirm the effectiveness of the proposed techniques.;0;NO_INDICATION_OF_COLLABORATION;Sparse Delay Doppler Estimation for Zak-OTFS Enabled ISAC System;Oulu University;"Kumar, Guddu; Bhatia, Vimal; Juntti, Markku";0;https://oulurepo.oulu.fi/handle/10024/58699;"[""No Nokia mention""]"
386;Energy Efficient Waveform Design and Subcarrier Allocation for Multicarrier MIMO JCAS Abstract This work studies joint waveform design and subcarrier allocation in a multiuser multicarrier monostatic joint communications and sensing (JCAS) system. We aim to design the JCAS transmit waveform with subcarrier allocation that maximizes the energy efficiency (EE) of the multiuser communications subject to the constraints on the minimum communications and sensing signal-to-interference-plus-noise ratios (SINRs) and transmit power budget. The formulated EE design problem is a mixed-integer non-convex fractional program, which is highly challenging to solve directly. To overcome the challenges, we leverage alternating optimization (AO) and divide the original problem into two subproblems, namely, the waveform design and subcarrier allocation. For the non-convex fractional objective function in the waveform design, we propose an efficient method combining two typical techniques in fractional programming, namely, the quadratic and Dinkelbach transforms, along with successive convex approximation (SCA). For the subcarrier allocation, we leverage quadratic transform and penalty function method. Numerical results demonstrate the effectiveness of the proposed method, showing a significant improvement in energy efficiency compared to a baseline scheme.;0;NO_INDICATION_OF_COLLABORATION;Energy Efficient Waveform Design and Subcarrier Allocation for Multicarrier MIMO JCAS;Oulu University;"Hatami, Mohammad; Nguyen, Nhan Thanh; Juntti, Markku";0;https://oulurepo.oulu.fi/handle/10024/56813;"[""No Nokia mention""]"
387;ML-Assisted RIS for ISAC Systems: Initial Results in the 6G Study Band Abstract Integrated sensing and communication (ISAC) is essential for 6G networks to alleviate spectrum congestion while simultaneously cater to rising demands for sensing and communication. While reconfigurable intelligent surfaces (RIS) improve ISAC performance, accurate channel state information (CSI) remains a challenge. This paper proposes a machine learning (ML) approach to estimate the angle of arrival (AoA) in RIS-aided systems. By training an ML model using data collected in the 6G study band, RIS is observed to be capable of predicting AoA in different scenarios. For a limited number of scanning angles and at 6G study band from 6.0-7.5 GHz, prediction errors are below 1° with 91.7% scanning reduction. Additionally, by utilizing extra sensors to measure the distance from the receiver (Rx) to the origin and its x-coordinate, estimation errors are reduced to 0.8°. The results offer practical insights for balancing AoA estimation accuracy and system complexity of the ML-intergrated RIS for ISAC applications.;0;NO_INDICATION_OF_COLLABORATION;ML-Assisted RIS for ISAC Systems: Initial Results in the 6G Study Band;Oulu University;"Phan, Duy Tung; Nguyen, Quoc Duy; Takanen, Niklas; Nguyen, Thanh Nhan; Juntti, Markku; Soh, Ping Jack";0;https://oulurepo.oulu.fi/handle/10024/56987;"[""No Nokia mention""]"
388;Toward 6G-Hexa-X Project's Key Findings Abstract We present key findings of the European 6G flagship project Hexa-X. An overview of the envisioned end-to-end architecture and key technical enablers is provided. We highlight the key performance and value indicators (KPIs and KVIs) for evaluating 6G systems. We present key findings based on the contributions made toward societal values in terms of KVIs, and performance evaluations in relation to the KPIs. Finally, we discuss the innovation potential of the enablers and the out-look of research and standardization toward 6G.;0;NO_INDICATION_OF_COLLABORATION;Toward 6G-Hexa-X Project's Key Findings;Oulu University;"Uusitalo, Mikko A.; Farhadi, Hamed; Boldi, Mauro; Ericson, Marten; Fettweis, Gerhard; Khorsandi, Bahare M.; Pavon, Ignacio Labrador; Mueck, Markus; Nimr, Ahmad; Pärssinen, Aarno; Richerzhagen, Bjoern; Rugeland, Patrik; Sabella, Dario; Wymeersch, Henk";0;https://oulurepo.oulu.fi/handle/10024/55567;"[""No Nokia mention""]"
128;"Physical Access Control Using Network as Code : A Case Study of Nokia Corporation The thesis aims to answer the design challenge ?Network as Code anywhere?, provided by the client company, Nokia Corporation. Network as Code or NaC is a set of features which enable programmatic 5G or fifth-generation evolution of mobile networks in a simplified manner, without the need for specialized network programming skills.

The thesis was done using the Design Sprint methodology, with the design part conducted in a five-day Sprint. The knowledge base used for creation of the resulting concept consists of research conducted in the form of a survey, informal feedback from potential end-users, and benchmarking existing solutions, as well as studying the technical requirements for such solution, including 5G Networks and 5G-Advanced Networks, NaC as well as the APIs or Application Programmable Interfaces, functionality available within NaC, and GNSS or Global Navigation Satellite Systems location services among others.  

Based on results of benchmarking and the survey, it became apparent that in many places today, physical access control solutions rely on old, insecure and non-flexible systems which require physical keycards or keyfobs which are easy to lose, and which do not allow for much flexibility in changing environments.

The result of the sprint was a concept of a scalable, secure and dynamic physical access control solution utilizing Network as Code and advanced 5G features. The solution aims to modernize physical access control, and provide an easy, keyless way for users to request access on an on-need basis, from an application on their mobile device. The concept was portrayed in an interactable prototype, which follows a user on their journey using the application from authenticating their device, requesting access, to automatic revocation of access. 

Keywords: Physical Access Control, 5G Network, Network as Code, Nokia, Design Sprint";1;NOKIA_COLLABORATION;;;;;;
129;"Security-Oriented Network-As-Code Solutions for Access Control in Healthcare Facilities : A Case Study of Nokia Corporation The thesis provided solutions for Network-As-Code based access control focusing on the aspects of security. The purpose was to provide a layer of extra security that utilizes 5G networks, and that can be implemented on existing access control systems. The work was commissioned by Nokia, and its intention was to offer additional use cases for Network-As-Code technology.

The model presented demonstrates an access control method, where a physical access token is combined with device location in a private 5G network. This is combined with network-as-code, to provide flexibility and enhanced security in managing dynamic access permissions across the private 5G network.

The thesis was undertaken as part of a dedicated five-day long service design sprint for Nokia, during which valuable feedback was provided by both Nokia representatives and the supervising teachers. Other research methods used in this study included benchmarking existing similar solutions and surveying personnel in healthcare facilities to gather important background information. The survey conducted for healthcare personnel revealed concerns in access control security but also demonstrated trust towards the current solution. Benchmarking revealed the lack of similar solutions, making it possible to implement this solution on top of the existing ones.

A theoretical prototype was designed and presented to demonstrate the functionality of this solution, and the explanation was visualised in multiple story boards. These story boards covered the functionality of the solution and the way it works for the user.

The work provides insights into the future of access control security. It is recommended that in the future this prototype should be further developed into a functional one, and the concept can be broadened to cover other fields as well.";1;NOKIA_COLLABORATION;;;;;;
130;"Unleashing the Power of YouTube Video Marketing : Comprehensive Road Map for Companies This bachelor's thesis examines how YouTube, as a marketing tool, helps businesses grow and succeed in video marketing, drawing on the case study companies of Nokia, Lego, and Red Bull.  This thesis research utilizes publicly available secondary data sources and YouTube data during the data collection. The primary objective is to analyze each company's user engagement, return on investment (ROI), and content reach using YouTube. Reports from Social Blade, a third-party data source, are used to access analytics for companies such as Nokia, Lego, and Red Bull.

Through this study, the research questions have been effectively addressed. The first research question examines how YouTube video marketing strategies contribute to business growth by analyzing selected case studies. The findings demonstrate how businesses leverage YouTube marketing strategies such as audience engagement, brand awareness, content strategies, and consistency. The second research question explores the metrics and indicators companies use to evaluate the impact of YouTube marketing strategies. The key performance indicators identified include video views, likes, shares, comments, and subscription growth. The metrics serve as critical benchmarks to assess audience engagement, content effectiveness, and overall marketing performance on YouTube.

The findings of this study offer a structured road map for companies to enhance growth through YouTube video marketing. It emphasizes the importance of aligning digital marketing strategies with brand values to engage global audiences effectively. Future research could explore the role of AI in optimizing YouTube-based digital marketing strategies.

Keywords: YouTube, Digital marketing, Video content creation, Marketing Strategies";0;NO_INDICATION_OF_COLLABORATION;;;;;;
131;"Agentic AI Enhancing Project Compliance - A Case Study of Nokia Corporation The thesis examines how generative and agentic artificial intelligence can enhance productivity and compliance within research and development(R&D) environments at Nokia Corporation. Conducted as a collaborative project between Laurea University of Applied Sciences and Nokia, the study focuses on designing a solution that supports employees in meeting data protection and AI governance requirements during daily project work. 

Using the Design Sprint methodology, the project progressed through problem definition, brainstorming, competitive benchmarking, survey-based user research, and rapid prototyping. The survey results, collected from individuals working primarily in IT and service sectors, highlighted extensive daily use of AI tools as well as recurring uncertainty regarding GDPR compliance. 

Based on these findings, the team developed the GDPR & AI Act Assistant prototype of an agentic AI system capable of providing real-time regulatory guidance, detecting potential compliance risks, and initiating automated legal review processes within project workflows. The prototype demonstrates how AI-driven support can reduce manual compliance efforts, increase regulatory awareness, and enable more efficient development practices. 

The findings suggest that integrating agentic AI into R&D processes can streamline knowledge intensive tasks, strengthen adherence to regulatory frameworks, and rein-force responsible innovation within large technology organizations. For the future scope, it is recommended for this solution to be extended to more regulations, as this version?s planned knowledge is limited to the GDPR and EU AI Act, meaning it would not work for matters relating to countries outside the EU, which both regulations stem from.";1;NOKIA_COLLABORATION;;;;;;
132;"Tracing Technical Debt by AI-Based Correlation  Agent : A Case Study of Nokia Corporation The objective of the project was to design and evaluate a solution that improves the efficiency of software maintenance processes and reduces technical debt within development environments. Nokia provided the broad development challenge on the theme of Artificial Intelligence, thereby serving as the commissioning organization for the project's overall scope. The project team then specified the purpose to create and assess a concept for an AI-powered Correlation Agent capable of identifying root causes of technical debt and supporting proactive maintenance.  

The development task was to conceptualize and prototype an AI agent that integrates structural code data with dispersed textual contexts such as Git commit messages and documentation, in order to diagnose and mitigate technical debt. Nokia benefits from reduced maintenance costs, faster workflows, and improved code quality based on the potential of this solution. 

The study builds on theories of technical debt management, agentic AI versus generative AI capabilities, and correlation analysis as a statistical method for identifying relationships between key indicators and maintenance goals. The research employed a Design Sprint approach complemented by brainstorming sessions, current-state mapping, benchmarking of existing tools (CodeScene, SonarQube, Greptile, Powerdrill), and structured questionnaire interviews with IT Systems Specialists. 

The tools that are already available do not combine code analysis with contextual information, which makes it more difficult to solve problems. Agentic AI, due to its inherent multi-step reasoning capabilities, is highly suitable for multi-step maintenance workflows and proactive risk detection. A prototype named Code Colleague (CoCo) demonstrated that a conversational interface enhances collaboration between developers and the AI agent. 

The Correlation AI Agent can significantly reduce manual investigation time, accelerate fault correction, and lower long-term maintenance costs. The focus of future development should be on integrating the Correlation AI Agent into a multi-agent chain, defining inter-agent collaboration protocols, and establishing auditing mechanisms for AI-driven processes. 

Keywords: ?Technical Debt, Agentic AI, Correlation AI Agent, Software Maintenance, Design Sprint?";1;NOKIA_COLLABORATION;;;;;;
133;"AI-based Supply Chain Disruption Agent: A Case Study of Nokia Corporation The thesis was conducted at Laurea University of Applied Sciences in collaboration with Nokia. Its primary objective was to develop a prototype of an AI-driven supply chain management tool capable of predicting potential disruptions and providing actionable recommendations for both prevention and resolution. The prototype illustrates a practical application enabled by recent technological advancements. 

The theoretical framework begins by examining the impact of technological development on industry, with a particular emphasis on Industry 4.0 as the lens through which supply chain management is analysed. Core concepts addressed include Industry 4.0, supply chain management, logistics, and cyber-physical systems (CPS). The study provides an in-depth exploration of artificial intelligence, encompassing machine learning, generative AI, agentic AI, and large language models, and evaluates their relevance to modern supply chain operations. Ethical considerations are also discussed, with reference to regulatory frameworks such as the EU AI Act, highlighting the importance of responsible AI implementation. 

The prototype was developed during an intensive five-day design sprint, and the methodology is presented both theoretically and practically in relation to the development process. While the solution is suitable for small-scale deployment, a fully operational enterprise-level implementation would require further refinement and testing. Despite these limitations, the concept demonstrates strong potential, particularly in addressing information flow challenges that often hinder efficiency in large organizations. 

Keywords:   

??artificial intelligence, 5G technology, supply chain, industry 4.0, disruption management?";1;NOKIA_COLLABORATION;;;;;;
147;"Smart Chatbot for Discovering Finnish Theses: A Conversational System Using RAG and Theseus Data This thesis presents a conversational chatbot system for discovering Finnish university theses. It is using ?Retrieval-Augmented Generation? (RAG) technology. The project was developed during an internship at Nokia Garage Espoo. It integrated into Nokia Stand, a collaborative platform showcasing Nokia and Metropolia University partnerships.

The traditional keyword-based search on Theseus.fi, Finland's national thesis repository, requires exact questions and multiple attempts to find relevant content. This thesis addresses these limitations by implementing a RAG-based chatbot. The chatbot understands semantic meaning and enables natural language interaction, interpreting what users want rather than simply matching keywords.

The system has two main parts. The first part is a mobile app built with React Native. The second part is a backend built with Node.js that uses RAG technology. The backend collects thesis information from Theseus.fi. It then turns this data into vectors using a model called all-MiniLM-L6-v2. The system stores 45 Nokia-related theses in its memory. When users ask questions, the system finds the right theses and creates answers using ready-made templates. This makes the system very fast. It gives answers in less than 0.5 seconds. All development, implementation, and testing were conducted in a local development environment. Testing showed that semantic search successfully retrieves relevant theses regardless of terminology differences, demonstrating that RAG technology improves academic search experiences compared to traditional keyword matching.";1;NOKIA_COLLABORATION;;;;;;
149;"Analysis and Visualization of Uplink Interference in LTE and 5G Networks Using RIP Counters This thesis presents the design and development of a Python based application utilizing Received Interference Power counters to analyze and visualize uplink interference in LTE and 5G networks, commissioned by Nokia Solutions and Networks Oy. The program overcomes the issues of existing internal tools by allowing a fullspectrum analysis of outside of the time domain view. The program takes Received Interference Power (RIP) counter information from Base Transceiver Stations snapshots, displays it in an interactive graphical user interface made with PyQT5 and Matplotlib, and engineers using this program identify the nature and shape of the uplink interference which can assist in detecting the presence of Passive Intermodulation (PIM) in a time efficient manner.

The foundations of uplink interference is based on the radio frequency theory and network architecture, specifically the function of Physical Resource Blocks (PRBs) and propagation properties of wireless signals. The fundamental units of resource allocation in LTE and 5G are PRBs, and RIP counters make it possible to measure the interference across these units. The power levels across these blocks are impacted by interference particularly PIM sources, which show up in RIP plots as slopes. This visualization of the slope will make this tool greatly increase an engineer?s effectiveness in detecting and diagnosing network problems.";1;NOKIA_COLLABORATION;;;;;;
189;"Smart Thermal Management Testing This thesis work was commissioned by Nokia Oyj. The goal was to run tests for 
different radio units to verify a feature called ?Smart thermal management? works, 
study it and provide analysis on how it impacts the static test models used in RF 
performance testing.

The feature itself combines different methods to reduce radio unit temperature as 
required. The target of this is to meet customer needs, improve the longevity of 
the unit and cut down on maintenance costs, while still providing reliable 
connection from the user?s point of view.

Five different radio units were successfully tested during this study. With the help 
of the completed tests the testing process was optimized to provide more 
accurate results and better monitoring. The impact on static test models used in 
RF performance testing was addressed with a new procedure called 
?Temperature chamber calibration?. New temperature configuration was also 
created that can be further improved in the future.

For the reader, this thesis provides a good overview of what RF testing and the 
testing process for new features can be like.";1;NOKIA_COLLABORATION;;;;;;
191;"PI-simulaatiotuloksien verifiointi : Simulaatiotuloksien vertailu mittaustuloksiin Opinn?ytety? toteutettiin toimeksiantona Nokia Solutions and Networks Oy:lle. Opinn?ytety?n tavoitteena oli verrata j?nnitearvojen vastaavuutta simulaatio- sek? mittaustuloksien v?lill?. Vertailun avulla pystyttiin verifioimaan simulaatiotuloksien tarkkuutta sek? luotettavuutta.
Tutkimusta varten mitattiin j?nnitearvoja toimeksiantajan omasta elektroniikkalaitteesta sek? saatiin laitteen piirilevyn kytkent?, kuparointi- ja asettelutiedostot. Laitteen piirilevylle suoritettiin useampi simulaatio ja tuloksia vertailtiin mitattuihin arvoihin.
Lopuksi varmistettiin, ett? simulaatiotulokset olivat tarpeeksi l?hell? mitattuja j?nnitearvoja.";1;NOKIA_COLLABORATION;;;;;;
194;"Big data handling through automated dataflow : network performance analytics suite The subject of the thesis is big data handling and data visualization in NPAS
environment. The study deals with discusses about being able to monitor single
individual user equipment in network based on IMSI, which has not been done
yet in over the air testing of 5G. The purpose of this work was to create a new
kind of dataflow with IMSI mapping for test analytics in Nokia. OTA testing lacks
the ability to monitor single individual real UEs during testing, so Nokia?s OTA
teams needed a new tool for separating real UE data from other simulator generated traffic for analyzing KPIs on single UE level.
The study consists of a theory section and a practical section. First some background information is provided and after that comes section of mobile networks
followed by big data itself and tools used in thesis. Thesis was project-based, so
before the project itself, there comes section of test environment, which includes
parts dedicated to test line, TTI trace and NPAS.
The author created a fully automated dataflow from collecting TTI trace logs to
visualizing the data in Apache Superset. First TTI traces are collected and then it
is transferred via NiFi and decoded with Nokia?s internal TtiTraceHelper tool. After
that, decoded CSV files are parsed and modified via python script. Then those
new CSVs are sent to Apache Druid through Apache Kafka. Druid can easily
manage the data and forward it to Apache Superset for visualization. For separating the real UEs from other testing devices, the UE?s IMSIs are needed for
identification. IMSI provider server is used to collect those IMSIs, and they are
mapped together based on RNTIs which are included in both TTI trace and IMSI
provider server?s logs. The python parsing script is being used for the mapping.
The result was not as expected since IMSIs could not be mapped in every situation of testing. Some tools used in the thesis did not work as planned and only
some of the IMSIs could be mapped with TTI trace.
Almost all phases of work were done as trial and error to see how things turn out.
Usage of earlier mentioned tools came up as the project was progressing. Still a
lot of improvements can be done for the system such as optimization work and
data management.";1;NOKIA_COLLABORATION;;;;;;
195;"Internal test feature validation and usage in design testing The topic of this thesis was the validation and usage of internal test feature within System on Chip (SoC), commissioned by Nokia Oyj. The primary objective was to create a test specification for the capture insertion tool, validate the feature, and determine its use case in SoC validation.

The work involved creating a test specification for the feature and developing tests with Robot Framework to capture and insert data. These functionalities were tested in an Emulation environment. The capture function enabled capturing data from specified points within the data path, while the insertion function allowed inserting data into existing points.

The analysis was conducted using a Python-based tool to check key metrics such as Error Vector Magnitude, Time and Frequency Offsets, IQ/RF Power Levels, and Signal-to-Noise ratio or Modulation Error Ratio. The results highlighted the differences in performance metrics, identifying areas that required further debugging.

The result of this thesis was comprehensive understanding of the capture insertion tool?s operation and its benefits in SoC Validation, providing valuable insights into isolating, validating, and debugging individual subsystems within the SoC.";1;NOKIA_COLLABORATION;;;;;;
